영상ID,UUID,인물성별,촬영장소,촬영시작,스크립트파일,시나리오번호
75b35fc4240a8845ec68_111.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_112.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_113.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_114.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_115.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_116.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_117.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_118.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_119.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_120.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_121.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_122.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_123.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_124.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_125.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_126.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_127.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_128.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_129.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_130.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_131.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_132.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_133.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_134.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_135.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_136.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_137.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_138.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_139.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_140.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_141.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_142.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_143.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_144.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_145.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_146.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_147.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_148.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_149.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_150.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_151.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_152.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_153.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_154.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_155.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_156.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_157.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_158.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_159.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_160.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_161.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_162.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_163.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_164.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_165.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_166.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_167.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_168.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_169.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_170.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_171.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_172.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_173.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_174.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_175.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_176.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
75b35fc4240a8845ec68_177.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_001.txt,
75b35fc4240a8845ec68_178.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_002.txt,
75b35fc4240a8845ec68_179.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_003.txt,
75b35fc4240a8845ec68_180.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_004.txt,
75b35fc4240a8845ec68_181.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_005.txt,
75b35fc4240a8845ec68_182.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_006.txt,
75b35fc4240a8845ec68_183.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_007.txt,
75b35fc4240a8845ec68_184.mp4,75b35fc4240a8845ec68,남성,EQ,2020-10-19,speaker_048_footage_008.txt,
4213e3e1a9bd0764cc05_001.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_002.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_003.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_004.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_005.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_006.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_007.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_008.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_009.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_010.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_011.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_012.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_013.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_014.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_015.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_016.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_017.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_018.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_019.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_020.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_021.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_022.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_023.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_024.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_025.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_026.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_027.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_028.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_029.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_030.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_031.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_032.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_033.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_034.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_035.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_036.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_037.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_038.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_039.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_040.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_041.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_042.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_043.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_044.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_045.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_046.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_047.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_048.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_049.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_050.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_051.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_052.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_053.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_054.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_055.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_056.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_057.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_058.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_059.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_060.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_061.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_062.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_063.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_064.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_065.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_066.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_067.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_068.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_069.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_070.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_071.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_072.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_073.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_074.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_075.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_076.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_077.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_078.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_079.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_080.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_081.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_082.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_083.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_084.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_085.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_086.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_087.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_088.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_089.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_090.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_091.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_092.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_093.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_094.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_095.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_096.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_097.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_098.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_099.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_100.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_101.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_102.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_103.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_104.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_105.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_106.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_107.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_108.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_109.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_110.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_111.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_112.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_113.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_114.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_115.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_116.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_117.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_118.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_119.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_120.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_121.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_122.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_123.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_124.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_125.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_126.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_127.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_128.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_129.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_130.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
4213e3e1a9bd0764cc05_131.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_003.txt,
4213e3e1a9bd0764cc05_132.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_004.txt,
4213e3e1a9bd0764cc05_133.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_005.txt,
4213e3e1a9bd0764cc05_134.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_006.txt,
4213e3e1a9bd0764cc05_135.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_007.txt,
4213e3e1a9bd0764cc05_136.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_008.txt,
4213e3e1a9bd0764cc05_137.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_001.txt,
4213e3e1a9bd0764cc05_138.mp4,4213e3e1a9bd0764cc05,남성,EQ,2020-10-19,speaker_049_footage_002.txt,
